cnae_2digitos,cd_cnpj,nu_ordem,cd_ramo_atividade,de_ramo_atividade,ramo_atividade,divisoes
49,16950221000160,1,4921301,COMERCIO VAREJISTA DE ARTIGOS FOTOGRAFICOS E PARA FILMAGEM,Transporte,TRANSPORTE TERRESTRE
49,05969202000160,0,4930201,OUTRAS ATIVIDADES AUXILIARES DOS TRANSPORTES TERRESTRES NAO ESPECIFICADAS ANTERIORMENTE,Transporte,TRANSPORTE TERRESTRE
49,82647884005870,3,4929902,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,05830988000210,3,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,11357342000180,1,4930201,SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO,Transporte,TRANSPORTE TERRESTRE
49,15322328000100,0,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,56397243000160,0,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,13888951000190,0,4923001,SERVICO DE TAXI,Transporte,TRANSPORTE TERRESTRE
49,13578238000140,1,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,16970107000100,0,4923001,SERVICO DE TAXI,Transporte,TRANSPORTE TERRESTRE
49,13578238000140,2,4930204,TRANSPORTE RODOVIARIO DE MUDANCAS,Transporte,TRANSPORTE TERRESTRE
49,08484229000150,3,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,02881703000100,0,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,84542810000160,2,4921302,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, INTERMUNICIPAL EM REGIAO METROPOLITANA",Transporte,TRANSPORTE TERRESTRE
49,00084332000100,4,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,15274005000180,2,4930203,TRANSPORTE RODOVIARIO DE PRODUTOS PERIGOSOS,Transporte,TRANSPORTE TERRESTRE
49,15274005000180,1,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,84542810000160,3,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,04685175000130,0,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,13578238000140,0,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,86794906000140,2,4930204,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,06955712000140,1,4924800,OPERADORES TURISTICOS,Transporte,TRANSPORTE TERRESTRE
49,06955712000140,2,4929902,SERVICO DE TRANSPORTE DE PASSAGEIROS  LOCACAO DE AUTOMOVEIS COM MOTORISTA,Transporte,TRANSPORTE TERRESTRE
49,15703970000120,0,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,05603958000190,0,4923002,OUTROS TRANSPORTES RODOVIARIOS DE PASSAGEIROS NAO ESPECIFICADOS ANTERIORMENTE,Transporte,TRANSPORTE TERRESTRE
49,11580889000140,1,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,12115001000160,3,4930204,"SERVICOS DE USINAGEM, TORNEARIA E SOLDA",Transporte,TRANSPORTE TERRESTRE
49,14384803000100,0,4924800,TRANSPORTE ESCOLAR,Transporte,TRANSPORTE TERRESTRE
49,05603958000190,2,4929999,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,05603958000190,1,4929901,SERVICO DE TRANSPORTE DE PASSAGEIROS  LOCACAO DE AUTOMOVEIS COM MOTORISTA,Transporte,TRANSPORTE TERRESTRE
49,05937036000110,1,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,86794906000140,0,4930201,"ALUGUEL DE MAQUINAS E EQUIPAMENTOS PARA CONSTRUCAO SEM OPERADOR, EXCETO ANDAIMES",Transporte,TRANSPORTE TERRESTRE
49,12993042000150,3,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,14557826000160,0,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,11381301000200,0,4921301,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, INTERESTADUAL",Transporte,TRANSPORTE TERRESTRE
49,08018469000160,1,4929902,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,11381301000200,1,4921302,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, INTERMUNICIPAL EM REGIAO METROPOLITANA",Transporte,TRANSPORTE TERRESTRE
49,86794906000140,1,4930202,SERVICOS DE REBOQUE DE VEICULOS,Transporte,TRANSPORTE TERRESTRE
49,11381301000200,4,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,03234155000180,0,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,11381301000200,3,4922102,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,11381301000200,2,4922101,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, INTERMUNICIPAL, EXCETO EM REGIAO METROPOLITANA",Transporte,TRANSPORTE TERRESTRE
49,11580889000140,0,4930201,OUTROS TRANSPORTES AQUAVIARIOS NAO ESPECIFICADOS ANTERIORMENTE,Transporte,TRANSPORTE TERRESTRE
49,09462500000110,1,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,09462500000110,0,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,05391523000120,2,4924800,LOCACAO DE AUTOMOVEIS SEM CONDUTOR,Transporte,TRANSPORTE TERRESTRE
49,11697086000170,1,4929902,"ORGANIZACAO DE EXCURSOES EM VEICULOS RODOVIARIOS PROPRIOS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,10752975000120,1,4930203,TRANSPORTE RODOVIARIO DE PRODUTOS PERIGOSOS,Transporte,TRANSPORTE TERRESTRE
49,08318562000190,3,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,05271178000190,0,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,05271178000190,1,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,10752975000120,0,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,15703970000120,1,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,05391523000120,1,4923002,COLETA DE RESIDUOS NAOPERIGOSOS,Transporte,TRANSPORTE TERRESTRE
49,08199363000100,0,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,08598786000100,1,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,08311190000170,0,4921301,SERVICOS DE ENTREGA RAPIDA,Transporte,TRANSPORTE TERRESTRE
49,08311190000170,1,4930201,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,64041460000140,0,4921302,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, INTERMUNICIPAL EM REGIAO METROPOLITANA",Transporte,TRANSPORTE TERRESTRE
49,08367216000100,0,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,08598786000100,0,4923002,SERVICO DE TRANSPORTE DE PASSAGEIROS  LOCACAO DE AUTOMOVEIS COM MOTORISTA,Transporte,TRANSPORTE TERRESTRE
49,11697086000170,3,4929904,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,11697086000170,2,4929903,TRANSPORTE ESCOLAR,Transporte,TRANSPORTE TERRESTRE
49,06955712000140,0,4923002,AGENCIAS DE VIAGENS,Transporte,TRANSPORTE TERRESTRE
49,10530380000120,4,4924800,TRANSPORTE ESCOLAR,Transporte,TRANSPORTE TERRESTRE
49,13722849000110,0,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,14699869000180,2,4924800,TRANSPORTE ESCOLAR,Transporte,TRANSPORTE TERRESTRE
49,13615564000180,2,4930204,TRANSPORTE RODOVIARIO DE MUDANCAS,Transporte,TRANSPORTE TERRESTRE
49,13615564000180,1,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,08649546000180,3,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,15091798000100,2,4929901,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,15463157000120,1,4930202,LOCACAO DE AUTOMOVEIS SEM CONDUTOR,Transporte,TRANSPORTE TERRESTRE
49,15091798000100,3,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,12509263000100,0,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,14617605000130,1,4930204,OUTRAS ATIVIDADES DE SERVICOS PESSOAIS NAO ESPECIFICADAS ANTERIORMENTE,Transporte,TRANSPORTE TERRESTRE
49,04933516000140,0,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,12688295000110,0,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,15091798000100,4,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,15091798000100,1,4924800,TRANSPORTE ESCOLAR,Transporte,TRANSPORTE TERRESTRE
49,10583295000120,0,4923002,SERVICO DE TRANSPORTE DE PASSAGEIROS  LOCACAO DE AUTOMOVEIS COM MOTORISTA,Transporte,TRANSPORTE TERRESTRE
49,15185971000120,1,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,15185971000120,0,4924800,TRANSPORTE ESCOLAR,Transporte,TRANSPORTE TERRESTRE
49,04620457000150,0,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,15636443000140,0,4923001,SERVICO DE TAXI,Transporte,TRANSPORTE TERRESTRE
49,10583295000120,1,4924800,TRANSPORTE ESCOLAR,Transporte,TRANSPORTE TERRESTRE
49,11080236000100,0,4929999,OUTROS TRANSPORTES RODOVIARIOS DE PASSAGEIROS NAO ESPECIFICADOS ANTERIORMENTE,Transporte,TRANSPORTE TERRESTRE
49,12869929000130,2,4929903,"ORGANIZACAO DE EXCURSOES EM VEICULOS RODOVIARIOS PROPRIOS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,15503583000140,2,4930203,TRANSPORTE RODOVIARIO DE PRODUTOS PERIGOSOS,Transporte,TRANSPORTE TERRESTRE
49,15091798000100,0,4923001,SERVICO DE TAXI,Transporte,TRANSPORTE TERRESTRE
49,12869929000130,1,4929901,FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR,Transporte,TRANSPORTE TERRESTRE
49,15463157000120,0,4930201,CARGA E DESCARGA,Transporte,TRANSPORTE TERRESTRE
49,12472740000100,2,4930201,TRANSPORTE ESCOLAR,Transporte,TRANSPORTE TERRESTRE
49,13096421000100,2,4929902,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,02529095000160,2,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,13615564000180,0,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,13096421000100,1,4929901,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,91876961000110,4,4930204,TRANSPORTE RODOVIARIO DE MUDANCAS,Transporte,TRANSPORTE TERRESTRE
49,14620717000140,3,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,14699869000180,4,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,13971686000100,0,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,91876961000110,2,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,91876961000110,3,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,13971686000100,1,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,12026156000120,0,4930204,TRANSPORTE RODOVIARIO DE MUDANCAS,Transporte,TRANSPORTE TERRESTRE
49,14538547000150,2,4929902,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,15503583000140,1,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,14538547000150,3,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,11467359000190,3,4930202,"OBRAS DE URBANIZACAO  RUAS, PRACAS E CALCADAS",Transporte,TRANSPORTE TERRESTRE
49,01527330002650,0,4930203,ARMAZENS GERAIS  EMISSAO DE WARRANT,Transporte,TRANSPORTE TERRESTRE
49,13971686000100,3,4930204,TRANSPORTE RODOVIARIO DE PRODUTOS PERIGOSOS,Transporte,TRANSPORTE TERRESTRE
49,13971686000100,2,4930203,TRANSPORTE RODOVIARIO DE MUDANCAS,Transporte,TRANSPORTE TERRESTRE
49,12688295000110,1,4930204,TRANSPORTE RODOVIARIO DE MUDANCAS,Transporte,TRANSPORTE TERRESTRE
49,13096421000100,0,4924800,TRANSPORTE ESCOLAR,Transporte,TRANSPORTE TERRESTRE
49,15503583000140,0,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,14821976000130,0,4924800,ALUGUEL DE EQUIPAMENTOS RECREATIVOS E ESPORTIVOS,Transporte,TRANSPORTE TERRESTRE
49,10929372000150,1,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,10929372000150,0,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,15136283000170,3,4930203,FABRICACAO DE ARTIGOS PIROTECNICOS,Transporte,TRANSPORTE TERRESTRE
49,00428307001160,0,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,08202262000140,1,4929999,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,11492484000150,0,4923001,SERVICO DE TAXI,Transporte,TRANSPORTE TERRESTRE
49,03612570000120,2,4929902,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,03612570000120,1,4924800,TRANSPORTE ESCOLAR,Transporte,TRANSPORTE TERRESTRE
49,08882122000160,2,4930204,CONSTRUCAO DE EDIFICIOS,Transporte,TRANSPORTE TERRESTRE
49,03612570000120,3,4929904,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,07195556000120,1,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,67601211000150,3,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,11440382000190,1,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,05559270000150,0,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,78807427000940,0,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,08202262000140,0,4929902,OUTROS TRANSPORTES RODOVIARIOS DE PASSAGEIROS NAO ESPECIFICADOS ANTERIORMENTE,Transporte,TRANSPORTE TERRESTRE
49,15047751000130,1,4930203,TRANSPORTE RODOVIARIO DE PRODUTOS PERIGOSOS,Transporte,TRANSPORTE TERRESTRE
49,04339478000100,1,4929903,TRANSPORTE ESCOLAR,Transporte,TRANSPORTE TERRESTRE
49,06950739000140,0,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,13076437000150,0,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,05077968000130,0,4929902,OUTROS TRANSPORTES RODOVIARIOS DE PASSAGEIROS NAO ESPECIFICADOS ANTERIORMENTE,Transporte,TRANSPORTE TERRESTRE
49,13076437000150,1,4930204,TRANSPORTE RODOVIARIO DE MUDANCAS,Transporte,TRANSPORTE TERRESTRE
49,04339478000100,0,4924800,"ORGANIZACAO DE EXCURSOES EM VEICULOS RODOVIARIOS PROPRIOS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,12195133000140,1,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,15264869000110,0,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,10143773000180,1,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,10143773000180,0,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,10618339000100,0,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,05077968000130,1,4929999,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,12365784000130,0,4930201,ORGANIZACAO LOGISTICA DO TRANSPORTE DE CARGA,Transporte,TRANSPORTE TERRESTRE
49,10646049000170,0,4930202,CARGA E DESCARGA,Transporte,TRANSPORTE TERRESTRE
49,10918590000190,3,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,08519876000150,2,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,10646049000170,1,4930203,LOCACAO DE AUTOMOVEIS SEM CONDUTOR,Transporte,TRANSPORTE TERRESTRE
49,12365784000130,1,4930202,TRANSPORTE AEREO DE CARGA,Transporte,TRANSPORTE TERRESTRE
49,10918590000190,4,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
